record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR005011,2026-03-18,MANDI-048,,Wheat,2310.06,2538.15,2424.0,2275.0
PR000984,2026-08-09,MANDI-037,Ferozepur,Maize,2036.96,0.2267,2152.0,0.209
PR005399,2026-08-11,MANDI-043,Fatehabad,Sugarcane,3327.02,3538.42,3432.72,0.35
PR010214,2026-04-20,MANDI-057,,Cotton,6450.8,7198.0,6824.0,6620.0
PR011169,2026-04-15,MANDI-026,Hisar,Rice,1885.34,2207.37,0.2046,
PR011395,2026-08-21,MANDI-039,Jalandhar,Mustard,5506.04,0.63,5902.843068688719,5650.0
PR008205,2026-08-02,MANDI-020,,Rice,2162.48,2608.82,0.2386,2183.0
PR006181,2026-06-25,MANDI-053,Amritsar,Sugarcane,0.3236,3882.0,3559.04,3500.0
PR007141,2026-01-30,MANDI-052,Ferozepur,Mustard,5556.66,6606.606822216666,6081.63,5650.0
PR010538,2026-05-24,MANDI-039,Amritsar,Maize,0.2126,2406.0,,
PR009679,2026-04-01,MANDI-032,Ambala,Sugarcane,3398.0,3814.0,3605.87,3500.0
PR006809,2026-04-20,MANDI-056,Moga,Mustard,5869.8,7148.34,6509.07,5650.0
PR002175,2026-07-08,MANDI-001,Kurukshetra,Rice,0.2186,2321.44,2253.6,2183.0
PR002156,2026-06-24,MANDI-027,Kurukshetra,Maize,0.214,2391.96,2265.81,2090.0
PR010980,2026-06-27,MANDI-007,Fatehabad,Mustard,,5776.48,,5650.0
PR000514,2026-05-24,MANDI-056,Ambala,Sugarcane,3590.0,4312.402028241359,3951.25,3500.0
PR009677,2026-07-18,,Moga,Rice,2015.04,2387.38,2201.21,2183.0
PR004302,2026-06-08,MANDI-047,Jalandhar,Mustard,0.5584,6765.46,0.6175,
PR007870,2026-05-25,MANDI-015,Fatehabad,Mustard,5277.51,5912.0,5594.75,5650.0
PR001357,2026-04-28,MANDI-030,Amritsar,Mustard,0.5605,6969.18,6287.04,5650.0
PR001080,2026-09-03,MANDI-039,Kurukshetra,Rice,0.2166,2380.56,2273.21,2183.0
PR001843,2026-05-26,,Fatehabad,Sugarcane,3488.0,4241.0,3864.47,3500.0
PR003463,2026-09-09,,Ferozepur,Mustard,5079.69,,5220.249129317423,5650.0
PR004942,2026-06-05,,Moga,Mustard,4835.31,0.5146,4991.0,0.565
PR010368,2026-08-02,MANDI-030,Ambala,Sugarcane,3354.1,3578.49,3466.0,3500.0
PR004127,2026-09-03,MANDI-045,Ludhiana,Rice,2233.26,2781.0,0.2507,
PR008522,2026-09-07,,Patiala,Cotton,6679.27,7250.54,6964.9,6620.0
PR009620,2026-06-26,MANDI-045,Ludhiana,Cotton,0.6826,,7645.0,
PR000968,2026-07-24,MANDI-055,Sirsa,Maize,0.1985,,2225.15,2090.0
PR007138,2026-05-01,MANDI-001,Karnal,Maize,1936.54,2333.34,0.2135,2090.0
PR004501,2026-01-09,MANDI-014,Kurukshetra,Cotton,6601.6,0.7403,7002.0,
PR007536,2026-07-29,MANDI-033,Ferozepur,Mustard,5603.22,0.6731,6167.0,5650.0
PR005705,2026-05-30,MANDI-025,Moga,Maize,2118.22,,2288.0,2090.0
PR000329,2026-09-09,MANDI-034,Jalandhar,Sugarcane,3444.0,4007.87,3726.02,
PR002651,2026-08-20,MANDI-023,Kurukshetra,Wheat,2267.7562802001466,2447.0,0.2357,2275.0
PR001671,2026-05-03,MANDI-049,Jalandhar,Cotton,6807.23,7817.5821984177865,7312.0,6620.0
PR002221,2026-02-28,MANDI-007,Jalandhar,Mustard,5310.527655502195,6038.57,,
PR003132,2026-06-29,MANDI-046,,Mustard,0.5581,5994.37,5787.8,5650.0
PR008105,2026-08-24,MANDI-003,Bathinda,Rice,,2512.79,2340.0,2183.0
PR010384,2026-06-04,MANDI-022,Ambala,Mustard,0.4838,0.5283,5060.86,0.565
PR008898,2026-08-22,MANDI-005,Jalandhar,Rice,0.2037,2473.5900011608874,2255.37,2183.0
PR010877,2026-05-25,MANDI-024,Bathinda,Sugarcane,3613.25,,3967.43,3500.0
PR003927,2026-04-07,,Jalandhar,Cotton,5799.78,6315.07,6057.43,
PR006821,2026-04-07,MANDI-039,Karnal,Sugarcane,0.3661,4551.21,4105.85,3500.0
PR002410,2026-01-06,MANDI-021,Patiala,Maize,0.2116,2376.0,0.2246,2090.0
PR000597,2026-03-26,MANDI-020,Moga,Cotton,6251.63,7501.72,6876.68,6620.0
PR010514,2026-08-28,MANDI-014,,Maize,1811.39,2011.37,1911.38,2090.0
PR010748,2026-07-08,MANDI-045,Karnal,Cotton,6511.21,7649.85,7080.53,0.662
PR010932,2026-11-07,MANDI-047,Sirsa,Rice,2239.57,2572.96,2406.2619588337416,2183.0
PR005611,2026-03-25,MANDI-056,,Sugarcane,3546.7,3829.12,3687.91,3500.0
PR001014,2026-09-06,MANDI-055,Patiala,Wheat,2184.09,2611.22,2397.6521348662636,2275.0
PR002790,2026-03-02,MANDI-025,Sirsa,Mustard,5660.253911861362,6765.94,6213.1,5650.0
PR000286,2026-03-04,MANDI-039,Hisar,Wheat,2334.21,0.2568,2450.94,2275.0
PR005063,2026-03-07,MANDI-056,Ludhiana,Wheat,0.1975,,2098.67,0.2275
PR001321,2026-02-06,MANDI-003,Bathinda,Rice,1909.91,2121.71,2015.81,2183.0
PR002993,2026-06-20,MANDI-056,Bathinda,Maize,1943.14,2163.92,0.2054,2090.0
PR011471,2026-01-27,MANDI-014,Kurukshetra,Cotton,5811.0,6807.89,6309.57,6620.0
PR004905,2026-09-08,MANDI-033,Ambala,Sugarcane,0.336,3826.0,3592.93,3500.0
PR005691,2026-01-05,MANDI-033,Patiala,Sugarcane,3483.51,0.4224,3853.95,
PR002800,2026-07-24,MANDI-049,Amritsar,Maize,1817.73,2038.0,1927.98,2090.0
PR005572,2026-05-20,MANDI-048,,Sugarcane,0.3549,4021.02,0.3785,3500.0
PR006816,2026-07-05,MANDI-027,Karnal,Rice,1974.55,0.2434,2204.36,2183.0
PR007624,2026-05-25,MANDI-028,Ludhiana,Sugarcane,3397.76,3864.05,3630.9045053008913,0.35
PR007963,2026-01-24,MANDI-034,Fatehabad,Sugarcane,3379.06,3927.30090937163,3653.18,
PR000128,2026-07-27,MANDI-044,,Cotton,,7883.47,7315.92,0.662
PR002598,2026-09-05,MANDI-055,Fatehabad,Rice,2155.49,2296.95,2226.22,2183.0
PR000220,2026-10-01,MANDI-041,Ferozepur,Rice,1907.8871936751802,0.2163,0.2035,2183.0
PR001214,2026-04-24,,,Wheat,2198.0,2689.4,2443.84,2275.0
PR006578,2026-06-16,MANDI-026,Ferozepur,Mustard,5133.0,6397.1263275128285,5765.159883447208,5650.0
PR010023,2026-04-28,MANDI-048,Moga,Rice,2209.13,2394.54,2302.0,2183.0
PR002255,2026-08-10,MANDI-030,Bathinda,Maize,0.1858,2205.0,2031.58,2090.0
PR010590,2026-05-31,MANDI-035,,Rice,2123.94,2427.0,2275.0,2183.0
PR010122,2026-03-06,MANDI-033,Jalandhar,Sugarcane,3654.90728058506,4457.543222445619,4056.23,3500.0
PR010236,2026-07-24,MANDI-012,Jalandhar,Mustard,5709.14,6988.46,6348.8,5650.0
PR004780,2026-05-13,,Karnal,Maize,0.2135,2307.2,2221.14,2090.0
PR002478,2026-01-23,MANDI-039,Bathinda,Rice,1919.0,,2030.1705849471618,2183.0
PR011843,2026-02-05,MANDI-025,Karnal,Maize,2116.97,2591.27,,2090.0
PR006320,2026-01-04,MANDI-041,Moga,Rice,0.2198,2732.68,2465.39,2183.0
PR007463,2026-07-27,MANDI-006,Kurukshetra,Rice,0.1887,,2042.36,
PR002952,2026-03-27,MANDI-015,Fatehabad,Sugarcane,3224.0,0.3683,3453.0,0.35
PR001695,2026-08-30,MANDI-030,Fatehabad,Wheat,2130.46,,2280.127551552917,2275.0
PR005660,2026-03-08,,Patiala,Wheat,2110.1996451616424,2572.0,2341.12,
PR004374,2026-06-06,MANDI-030,Ambala,Maize,2003.14,0.2301,0.2152,
PR006791,2026-02-25,MANDI-015,Hisar,Cotton,5699.58,6857.64,6278.61,
PR002921,2026-05-13,MANDI-042,Fatehabad,Cotton,6012.69,0.6983,6498.07,0.662
PR006938,2026-03-24,MANDI-035,Ludhiana,Mustard,0.4896,,5453.0,0.565
PR000878,2026-05-29,MANDI-011,Ludhiana,Cotton,6811.26,7310.39,7061.0,6620.0
PR005892,2026-03-17,MANDI-037,,Sugarcane,0.3264,3812.92,3538.6675339982885,
PR003486,2026-05-14,MANDI-018,,Cotton,6738.6,,0.7478,6620.0
PR011987,2026-01-02,MANDI-007,,Maize,1799.0,1980.19,0.1889,2090.0
PR007023,2026-02-02,MANDI-005,Moga,Rice,2096.7568714133986,,2151.71,
PR010342,2026-07-14,MANDI-016,Jalandhar,Wheat,0.2349,2502.167950202599,2425.65,
PR003321,2026-07-02,MANDI-030,Bathinda,Mustard,5293.89,0.6183,5738.58,0.565
PR001561,2026-10-01,MANDI-053,Moga,Cotton,6424.238381391029,7587.7,7006.0,6620.0
PR000360,2026-02-27,MANDI-055,Ferozepur,Mustard,5783.52,0.722,6501.62,5650.0
PR009751,2026-04-02,MANDI-054,Kurukshetra,Rice,2232.22,2539.69,2385.955611883418,
PR007199,2026-06-29,MANDI-034,Fatehabad,Wheat,2003.1821144125518,2227.74,2115.460790860877,2275.0
PR010386,2026-06-07,MANDI-002,Ludhiana,Rice,2009.14,2394.7667067696334,,2183.0
PR009497,2026-08-02,MANDI-001,Jalandhar,Sugarcane,0.3436,0.3659,3547.7685253549425,3500.0
PR000967,2026-08-13,MANDI-022,Bathinda,Wheat,2046.92,2167.82,2107.37,
PR011741,2026-07-09,MANDI-036,Ferozepur,Maize,1792.26,1973.52,1883.0,2090.0
PR006337,2026-03-15,MANDI-052,Sirsa,Sugarcane,3253.13,3580.83,3416.98,3500.0
PR005461,2026-07-08,MANDI-055,,Rice,2246.0,2780.19,2513.1,2183.0
PR011604,2026-04-06,MANDI-031,Sirsa,Maize,0.1862,0.1967,1914.23,2090.0
PR011130,2026-02-03,MANDI-008,Ludhiana,Mustard,5339.68,6549.31,5944.5,5650.0
PR011960,2026-06-19,MANDI-020,,Mustard,5019.76,5762.35,0.5391,5650.0
PR001021,2026-08-30,MANDI-041,Ludhiana,Sugarcane,0.3023,3655.0,3339.37,3500.0
PR008639,2026-06-19,MANDI-047,Ambala,Cotton,6936.41,0.7741,7338.76,
PR000562,2026-06-03,MANDI-028,Hisar,Sugarcane,3427.421194148446,3711.0,0.3569,0.35
PR000253,2026-01-31,MANDI-022,Kurukshetra,Wheat,1957.0,2286.0,2121.09,2275.0
PR002196,2026-03-04,MANDI-020,Ambala,Wheat,1954.432368462563,2058.9,2006.66,2275.0
PR006648,2026-04-02,MANDI-031,Ambala,Mustard,5190.94,0.5512,5351.44,5650.0
PR005245,2026-12-07,MANDI-044,,Wheat,1956.43,2417.640392872623,2187.03,2275.0
PR003280,2026-07-04,MANDI-013,,Wheat,1965.85,0.2078,0.2022,2275.0
PR002606,2026-04-25,MANDI-002,Ambala,Cotton,5769.657315883504,0.6341,6055.19,6620.0
PR000512,2026-05-01,MANDI-040,Kurukshetra,Rice,0.2144,2537.9,0.2341,2183.0
PR004592,2026-05-13,MANDI-024,Patiala,Maize,1801.63,2116.76,1959.19,0.209
PR010989,2026-06-17,MANDI-004,Kurukshetra,Maize,1969.364466642875,2432.46,2200.91,0.209
PR005921,2026-01-16,,Amritsar,Sugarcane,3458.4850657173088,4094.52,0.3777,3500.0
PR002475,2026-03-18,MANDI-017,Jalandhar,Sugarcane,0.3603,3907.0,3755.31,3500.0
PR003527,2026-07-10,MANDI-036,Patiala,Wheat,1986.0,2117.64,2051.98,2275.0
PR001677,2026-03-24,MANDI-049,Ambala,Rice,2138.4418750483374,2547.0,2342.84,
PR009035,2026-05-10,MANDI-044,,Maize,2044.24,2444.84,0.2245,
PR009076,2026-03-30,MANDI-004,,Sugarcane,3469.0,4141.16,3805.0,3500.0
PR009175,2026-06-07,MANDI-033,Jalandhar,Maize,0.2184,2454.64,2319.0,2090.0
PR006610,2026-09-03,MANDI-006,Sirsa,Cotton,5885.424424208297,6512.83,6199.13,
PR000733,2026-08-16,MANDI-029,Jalandhar,Maize,2005.61,2132.0,,
PR010042,2026-07-03,MANDI-036,,Mustard,5706.642978685218,6371.0,6038.64,5650.0
PR005123,2026-01-21,MANDI-002,Jalandhar,Maize,1990.19,2439.69,2214.94,2090.0
PR000244,2026-08-01,MANDI-018,,Mustard,5789.39,6935.2388266561475,0.6362,5650.0
PR007544,2026-02-23,MANDI-048,Ludhiana,Rice,2136.2,2402.43,0.2269,
PR010371,2026-03-18,MANDI-024,Ambala,Wheat,0.1948,2421.0743532222955,2184.66,2275.0
PR004463,2026-05-18,MANDI-039,Patiala,Rice,0.2012,,2176.0,2183.0
PR005052,2026-06-16,,Ludhiana,Rice,1911.9647273974783,2103.62,2008.0,2183.0
PR003084,2026-07-06,MANDI-057,Ludhiana,Mustard,5387.683659671887,6593.0,5990.3,5650.0
PR009449,2026-02-03,MANDI-010,Patiala,Mustard,4850.74,5798.0,5324.0,0.565
PR011709,2026-08-29,MANDI-056,Bathinda,Wheat,2311.173806093636,2721.32,2516.24,2275.0
PR010296,2026-07-06,MANDI-020,Amritsar,Sugarcane,3181.38,0.3399,3290.21,3500.0
PR009051,2026-01-15,MANDI-006,Ambala,Rice,2048.85,0.2292,2170.2706915572244,2183.0
PR006404,2026-01-15,MANDI-018,Hisar,Rice,1955.74,2066.0,2010.81,2183.0
PR008214,2026-03-09,MANDI-020,Bathinda,Wheat,2241.82,0.2574,2408.1,2275.0
PR008606,2026-04-13,MANDI-029,Jalandhar,Rice,1975.91,2315.79,2146.0,0.2183
PR004916,2026-05-13,MANDI-056,Ferozepur,Mustard,0.5781,6840.55,6310.93,0.565
PR007642,2026-02-10,MANDI-048,Hisar,Sugarcane,3621.5210105138317,4415.37,4018.45,3500.0
PR000592,2026-04-13,MANDI-045,Ludhiana,Maize,1905.0,2268.0,0.2087,
PR000088,2026-01-28,MANDI-023,Fatehabad,Sugarcane,3098.74,3762.77,3431.0,3500.0
PR007641,2026-03-21,MANDI-048,Karnal,Mustard,4810.98,5408.23,5110.0,
PR004082,2026-01-04,MANDI-024,Kurukshetra,Sugarcane,0.3302,3861.31,,3500.0
PR008906,2026-04-12,,Ferozepur,Maize,2163.4,2638.0,2400.46,
PR002446,2026-09-07,MANDI-018,Amritsar,Maize,2022.94,2524.56,2274.0,2090.0
PR011270,2026-03-02,MANDI-007,Ferozepur,Maize,1873.2912647442288,2048.53,1961.0,2090.0
PR010382,2026-08-20,MANDI-012,Patiala,Mustard,5647.52,0.7013,6330.433784624478,5650.0
PR007989,2026-08-25,,Patiala,Wheat,2374.02,2699.02,2536.52,2275.0
PR001867,2026-02-23,MANDI-022,Amritsar,Sugarcane,0.3064,3474.90307337875,,
PR002027,2026-03-28,MANDI-057,Jalandhar,Mustard,5417.0,6366.1,5892.0,5650.0
PR009356,2026-02-20,,Ferozepur,Wheat,2251.09,2529.51,2390.302667403896,2275.0
PR005242,2026-06-18,MANDI-003,,Maize,1950.23,2374.97,0.2163,
PR011568,2026-01-06,MANDI-012,Kurukshetra,Wheat,2301.73,2857.0,2579.27,2275.0
PR004128,2026-06-28,MANDI-057,Ludhiana,Maize,2091.28,2512.0,2302.0,0.209
PR001346,2026-07-18,,Fatehabad,Maize,1867.0,1995.19,1931.26,2090.0
PR009860,2026-11-05,MANDI-043,Sirsa,Cotton,0.6436,8015.0,,6620.0
PR001513,2026-06-23,MANDI-004,Patiala,Mustard,5472.0,6722.03,6096.92,
PR009176,2026-02-03,MANDI-005,,Maize,2126.42,2572.68,2349.55,0.209
PR010593,2026-05-29,MANDI-043,Ferozepur,Maize,1938.48,2309.59,2124.035288268348,2090.0
PR004577,2026-09-04,,Ludhiana,Cotton,6365.07,0.7592,0.6978,6620.0
PR006735,2026-08-15,,Amritsar,Mustard,0.5799,6981.53,6390.13,
PR000187,2026-10-06,MANDI-016,Moga,Wheat,2023.0,2214.88,2119.0,2275.0
PR000235,2026-07-20,,Patiala,Cotton,5698.0,0.6527,6112.28,6620.0
PR006247,2026-07-30,MANDI-004,Karnal,Wheat,2040.9550570954666,2422.74,2231.85,2275.0
PR001483,2026-04-01,MANDI-049,Jalandhar,Cotton,6734.09,7617.93,7176.01,6620.0
PR003835,2026-02-12,MANDI-047,Moga,Rice,1901.99,2305.96,2103.97,
PR008665,2026-05-04,MANDI-029,,Sugarcane,3154.07,3531.69,0.3343,
PR005646,2026-01-01,MANDI-015,Bathinda,Mustard,5421.05,0.6348,0.5885,5650.0
PR011138,2026-01-14,MANDI-009,,Rice,1888.3423766221763,2219.87,2054.11,0.2183
PR005157,2026-02-06,MANDI-031,Patiala,Maize,2129.049870713397,2659.39,2394.22,2090.0
PR010556,2026-02-02,MANDI-016,Hisar,Mustard,5689.63,6554.222824961714,0.6122,5650.0
PR008582,2026-01-09,MANDI-028,Moga,Rice,,0.2686,2443.96,2183.0
PR008821,2026-03-25,MANDI-001,Sirsa,Maize,1835.23,2274.0,2054.84,
PR011875,2026-02-03,MANDI-055,Karnal,Cotton,6325.03,7364.82,0.6845,6620.0
PR011217,2026-03-21,MANDI-017,Bathinda,Cotton,6236.63,7317.18,6777.0,0.662
PR008611,2026-07-22,,Fatehabad,Maize,2046.2156263540128,2399.57,2222.89,2090.0
PR010803,2026-04-28,MANDI-045,Ludhiana,Maize,2173.66,2386.36,,0.209
PR000392,2026-06-29,MANDI-016,Kurukshetra,Maize,1825.82,0.2255,2040.0,
PR006024,2026-12-02,MANDI-008,Hisar,Wheat,2356.0,2527.0,2441.2,
PR003288,2026-02-06,MANDI-033,,Sugarcane,3351.31,3638.89,0.3495,3500.0
PR006786,2026-08-04,MANDI-036,Bathinda,Maize,2106.0,2362.3,2234.26,2090.0
PR007185,2026-02-28,MANDI-015,Kurukshetra,Maize,1889.0,0.2005,,2090.0
PR001264,2026-06-29,MANDI-038,Sirsa,Mustard,5720.0,6866.0,6293.0,5650.0
PR002077,2026-03-21,MANDI-020,,Cotton,6551.54,0.8121,7336.270257145445,6620.0
PR008235,2026-07-02,MANDI-030,Hisar,Rice,2208.0,2375.46,,2183.0
PR011906,2026-03-16,MANDI-022,Amritsar,Rice,2215.268162067079,2396.0,2305.79,2183.0
PR001814,2026-05-15,MANDI-038,Patiala,Maize,0.1833,1965.31,0.1899,0.209
PR008825,2026-01-25,MANDI-030,Amritsar,Wheat,,2452.59,2269.0730427856033,2275.0
PR005365,2026-09-03,,Ludhiana,Rice,1926.66,2088.7745611936516,0.2008,0.2183
PR002801,2026-03-19,MANDI-042,Moga,Cotton,5719.42,6995.67,6357.54,
PR001797,2026-07-04,MANDI-043,Fatehabad,Mustard,5176.43,5909.008555773925,5542.72,5650.0
PR011801,2026-03-04,MANDI-010,Fatehabad,Wheat,2199.24,2542.5,2370.87,2275.0
PR001434,2026-02-09,MANDI-036,Karnal,Maize,0.1857,2238.4,2047.61,0.209
PR007822,2026-09-02,MANDI-007,Moga,Wheat,2363.0,0.2534,2448.9120558584546,2275.0
PR001384,2026-06-29,MANDI-017,Moga,Rice,2191.0,0.2661,0.2426,2183.0
PR002004,2026-07-20,MANDI-008,Patiala,Rice,0.2013,2298.37,2155.8,2183.0
PR001206,2026-07-14,MANDI-055,Sirsa,Mustard,0.5587,6608.81,6097.72,5650.0
PR010923,2026-06-22,MANDI-003,Bathinda,Mustard,5209.51,,5367.56,5650.0
PR004852,2026-05-03,MANDI-038,Ludhiana,Cotton,6190.34,7245.82,6718.081797531991,6620.0
PR006380,2026-03-09,,Karnal,Maize,1934.59,2369.3,2151.94,2090.0
PR000901,2026-05-08,MANDI-019,Ambala,Sugarcane,3138.27,3635.16,3386.71,0.35
PR001166,2026-07-03,MANDI-049,Fatehabad,Wheat,1944.48,2360.3096321592952,2152.3953130585405,2275.0
PR010343,2026-02-15,,Bathinda,Wheat,0.2342,2748.5,2545.3821400349184,2275.0
PR002102,2026-03-25,MANDI-047,Bathinda,Cotton,6445.58,7101.0,6773.16,6620.0
PR001914,2026-01-31,MANDI-008,Ludhiana,Mustard,5145.96,5796.0,5471.03,5650.0
PR006399,2026-06-20,MANDI-022,Ludhiana,Rice,2116.54,2280.01,2198.27,2183.0
PR006981,2026-10-07,MANDI-007,Ambala,Rice,2083.01,2513.736901157972,2298.0,2183.0
PR002572,2026-01-10,MANDI-012,Ludhiana,Maize,1824.0,2132.79,1978.0,
PR007021,2026-02-02,MANDI-025,,Sugarcane,3326.0,4134.383964160437,3730.41,3500.0
PR006912,2026-06-08,,,Rice,1975.28,0.2281,0.2128,0.2183
PR000399,2026-05-28,,Ludhiana,Maize,2061.09,2324.0,2192.44,
PR006451,2026-05-31,,Ambala,Mustard,5502.89,6529.16,6016.03,5650.0
PR009513,2026-07-16,MANDI-010,Kurukshetra,Mustard,5633.67,,,5650.0
PR011868,2026-04-07,MANDI-022,Fatehabad,Wheat,2115.03,2436.77,2275.9,
PR008670,2026-04-28,MANDI-037,Moga,Cotton,5877.0,6529.522099459984,0.6203,6620.0
PR005890,2026-03-12,MANDI-017,Kurukshetra,Rice,2133.33,2456.79,2295.0582685988043,2183.0
PR001500,2026-07-30,MANDI-048,Karnal,Wheat,2076.89,2292.35,2184.62,2275.0
PR002345,2026-04-24,MANDI-034,Moga,Rice,2054.856215507935,2279.55,2167.2,2183.0
PR001363,2026-08-17,MANDI-032,Ferozepur,Rice,2041.24,0.2313,,2183.0
PR002216,2026-06-23,MANDI-003,Ambala,Rice,2153.81,2428.0,2291.11,2183.0
PR005961,2026-10-01,MANDI-039,Ludhiana,Wheat,2335.7,2762.0,,2275.0
PR002306,2026-03-01,MANDI-009,Fatehabad,Rice,2270.88,0.2813,2541.73,2183.0
PR009989,2026-02-02,MANDI-002,Sirsa,Wheat,2363.23,0.2588,2475.79,2275.0
PR001514,2026-07-26,MANDI-026,Ludhiana,Wheat,1986.49,2151.14,2068.82,0.2275
PR007859,2026-07-04,MANDI-049,Moga,Maize,1882.13,2342.76,2112.0,
PR001083,2026-01-04,MANDI-057,Sirsa,Cotton,5698.42,0.6941,6319.76,
PR011216,2026-06-23,MANDI-042,,Mustard,5007.0,0.5453,5229.58,
PR011893,2026-01-07,MANDI-040,Patiala,Rice,1860.0,2322.05,2090.85,2183.0
PR000018,2026-06-02,MANDI-022,Amritsar,Sugarcane,0.3361,3801.87,3581.5174689977093,3500.0
PR005278,2026-08-29,MANDI-025,Moga,Cotton,0.6662,6998.0,6829.99,
PR010255,2026-01-04,MANDI-045,Patiala,Rice,0.1862,2051.85,1956.9225828071546,2183.0
PR000019,2026-04-22,MANDI-026,Ferozepur,Rice,1890.13,2025.1,1957.61,2183.0
PR001476,2026-03-23,MANDI-005,Sirsa,Wheat,2197.02,,2369.21,2275.0
PR010422,2026-06-23,MANDI-014,Amritsar,Mustard,4804.27,5258.76,0.5032,5650.0
PR009060,2026-03-17,MANDI-049,,Cotton,,6887.5,6453.37,6620.0
PR003144,2026-06-16,MANDI-019,Sirsa,Maize,2104.4,2431.58,2268.0,2090.0
PR010670,2026-03-12,MANDI-018,,Maize,2044.73,2398.91,0.2222,2090.0
PR007793,2026-02-25,,Ludhiana,Maize,1965.53,2329.68,2147.6,2090.0
PR009729,2026-07-24,MANDI-053,Ferozepur,Wheat,2115.85,2456.5435953950064,2286.2,2275.0
PR004635,2026-08-04,MANDI-003,Amritsar,Maize,1923.85,2033.51,1978.68,2090.0
PR008489,2026-07-30,MANDI-016,Amritsar,Sugarcane,3519.62,3906.64,3713.0,
PR003534,2026-04-12,MANDI-002,Ludhiana,Maize,2097.85,2482.0,2289.85,2090.0
PR011631,2026-03-22,,Karnal,Maize,2132.03,2406.42,0.2269,2090.0
PR003454,2026-07-20,MANDI-023,Sirsa,Mustard,5355.84,0.661,5982.84,5650.0
PR006183,2026-01-30,MANDI-033,Fatehabad,Maize,2188.0,2539.59,2364.0,0.209
PR002025,2026-03-26,,Moga,Cotton,,,0.7483,6620.0
PR008078,2026-05-31,MANDI-044,Sirsa,Maize,0.1977,2348.67,2162.64,2090.0
PR007707,2026-02-16,MANDI-029,Sirsa,Sugarcane,3216.0,3533.0,0.3374,3500.0
PR001140,2026-04-27,MANDI-020,Patiala,Mustard,5726.77,0.6069,5898.0,5650.0
PR010669,2026-04-16,MANDI-044,Amritsar,Maize,1970.0335107676171,,2046.03,2090.0
PR000563,2026-07-24,MANDI-021,Fatehabad,Sugarcane,3635.4,4398.4268672894095,4017.0,
PR009746,2026-01-16,MANDI-029,,Cotton,6672.0,8263.48,7467.56,6620.0
PR011850,2026-08-21,MANDI-053,Patiala,Wheat,2350.65,2737.35,2544.0,2275.0
PR007610,2026-07-24,MANDI-048,,Cotton,5838.03,6650.0,6244.132687669546,6620.0
PR004673,2026-03-23,MANDI-052,,Cotton,0.6248,6932.79,,6620.0
PR002295,2026-08-21,MANDI-024,Ferozepur,Wheat,2253.74,,2456.24,0.2275
PR004881,2026-05-03,MANDI-014,Hisar,Rice,1858.81,2135.28,1997.05,2183.0
PR004246,2026-08-06,MANDI-012,Jalandhar,Maize,,2270.9,2049.75,2090.0
PR001619,2026-06-21,MANDI-040,Fatehabad,Maize,2143.8,2629.61,2386.7,0.209
PR003934,2026-01-31,,,Mustard,0.5575,5982.54,0.5779,5650.0
PR010915,2026-05-14,,Fatehabad,Cotton,6777.610372633796,8312.77,7545.19,0.662
PR011392,2026-03-20,MANDI-007,Moga,Cotton,6693.28,7179.848827861622,6936.565449385815,6620.0
PR010111,2026-05-23,MANDI-054,Karnal,Wheat,2059.71,2478.76,2269.24,2275.0
PR005422,2026-07-29,MANDI-036,,Maize,2032.0,2450.39,2240.96,2090.0
PR009567,2026-04-26,MANDI-036,Fatehabad,Maize,2035.86,2526.14,2281.0,0.209
PR010674,2026-03-10,MANDI-053,Hisar,Cotton,6181.277679099288,7411.540025387543,6796.41,6620.0
PR000570,2026-03-30,MANDI-039,Jalandhar,Wheat,0.1979,2459.08,0.2219,
PR009450,2026-07-20,MANDI-047,Ambala,Maize,1794.8881876728267,2009.23,1902.06,2090.0
PR003909,2026-07-03,MANDI-045,Ferozepur,Rice,1867.0,2257.13,2061.91,2183.0
PR001019,2026-08-14,MANDI-007,Moga,Cotton,,0.7233,6988.32,6620.0
PR007947,2026-01-07,MANDI-003,Fatehabad,Rice,2002.8708079453338,0.2155,2078.7577253532404,2183.0
PR010832,2026-01-14,MANDI-016,,Mustard,5324.41,6103.84,0.5714,0.565
PR006480,2026-01-13,MANDI-017,Fatehabad,Rice,2048.0,2222.19,2135.0,2183.0
PR008509,2026-07-04,MANDI-037,Jalandhar,Rice,2286.7415845145783,2477.778137504113,2382.2598610093455,2183.0
PR009706,2026-08-20,MANDI-026,Bathinda,Sugarcane,3266.16,3522.93043983934,3394.54,0.35
PR007648,2026-07-28,MANDI-021,Sirsa,Rice,1967.32,2193.0,0.208,2183.0
PR010825,2026-05-10,MANDI-012,Karnal,Rice,2133.37,0.2252,2192.0,2183.0
PR004655,2026-09-05,MANDI-039,Ambala,Rice,2164.825142579416,0.2542,2353.45,2183.0
PR006980,2026-04-29,MANDI-036,Ferozepur,Rice,0.2253,2601.6715636822755,2427.45,2183.0
PR000807,2026-06-18,MANDI-031,Amritsar,Mustard,5889.0,6323.63,6106.0,0.565
PR005828,2026-08-10,MANDI-041,Ludhiana,Sugarcane,3435.7189128769,3901.105766515403,3668.41,
PR005467,2026-03-16,,Fatehabad,Sugarcane,0.3449,3893.76,0.3671,3500.0
PR008360,2026-04-01,MANDI-019,Sirsa,Wheat,2191.71,2377.01,0.2284,2275.0
