sensor_id,timestamp,humidity_percent,temperature_c,rainfall_mm
SEN020,,31.0,26.611111111111114,16.8
SEN032,,37.0,36.3,0.7
SEN015,,49.0,20.9,17.4
SEN016,,56.0,,15.6
SEN038,,38.0,34.611111111111114,14.985999999999999
SEN023,2026-04-06 05:30:00,94.0,27.5,3.3
SEN001,,90.0,18.388888888888886,16.6
SEN021,,94.0,19.4,32.9
SEN004,,95.0,37.77777777777778,16.509999999999998
SEN009,,92.0,20.3,23.114
SEN010,,76.0,33.388888888888886,-38.7
SEN021,,49.0,17.11111111111111,-32.3
SEN013,,78.0,29.88888888888889,19.1
SEN048,,68.0,21.5,21.0
SEN031,,72.0,27.722222222222225,17.525999999999996
SEN047,,94.0,,46.1
SEN015,,78.0,27.7,44.4
SEN004,,78.0,37.6,36.068
SEN043,,90.0,28.6,47.6
SEN008,,45.0,31.2,42.418
SEN020,,90.0,25.888888888888886,17.9
SEN042,,89.0,33.72222222222222,40.2
SEN042,,66.0,25.0,19.0
SEN015,,,33.1,0.54
SEN046,,73.0,25.27777777777778,
SEN026,,93.0,38.0,25.1
SEN040,,51.0,16.7,25.5
UNKNOWN,,56.0,23.1,39.624
SEN005,,73.0,31.2,1.87
SEN007,,,19.0,37.8
SEN014,,41.0,21.5,1.81
SEN039,,41.0,30.5,27.178
SEN031,,58.0,32.27777777777778,37.337999999999994
SEN029,,64.0,38.27777777777778,9.1
SEN029,,75.0,36.2,37.5
SEN026,,35.0,33.22222222222222,45.974
SEN021,,94.0,27.9,10.2
SEN008,,72.0,31.7,22.3
SEN043,,74.0,32.5,3.7
SEN006,,77.0,19.1,-33.1
UNKNOWN,,58.0,16.77777777777778,26.9
SEN018,,94.0,25.4,3.8
SEN019,,53.0,39.611111111111114,26.1
SEN013,,61.0,36.1,45.8
SEN033,,32.0,21.5,0.62
SEN023,,71.0,21.5,14.3
SEN034,,83.0,30.3,1.79
SEN024,,63.0,33.2,39.0
SEN011,,44.0,29.88888888888889,22.4
SEN030,,64.0,15.11111111111111,-11.1
SEN002,,56.0,15.2,16.7
UNKNOWN,,82.0,17.0,0.03
SEN014,,91.0,35.388888888888886,29.463999999999995
SEN008,,48.0,39.1,-2.8
UNKNOWN,,58.0,15.9,42.2
SEN037,,43.0,,11.9
SEN038,,67.0,35.2,29.6
SEN024,,54.0,39.1,11.43
SEN031,,90.0,35.388888888888886,40.1
UNKNOWN,,36.0,26.1,46.2
SEN023,,80.0,,19.2
SEN046,,80.0,33.4,21.3
SEN014,,45.0,23.1,-20.4
SEN046,,31.0,32.6,26.6
SEN046,,75.0,15.61111111111111,34.6
UNKNOWN,,50.0,35.22222222222222,-37.3
SEN024,,95.0,17.3,0.56
UNKNOWN,,43.0,30.38888888888889,14.2
SEN025,2026-05-16 05:30:00,79.0,20.1,
SEN014,,83.0,31.61111111111111,40.2
SEN017,,72.0,17.7,31.241999999999997
SEN041,,46.0,,0.83
SEN022,,,32.388888888888886,-34.7
SEN036,,57.0,,23.875999999999998
SEN050,,,16.1,-31.6
SEN042,,33.0,32.5,38.7
SEN036,,87.0,31.88888888888889,5.1
SEN033,,50.0,27.0,4.2
SEN006,,45.0,38.611111111111114,40.0
SEN042,,78.0,21.0,0.9
SEN039,,79.0,26.27777777777778,0.36
SEN036,,37.0,23.9,2.7
SEN006,,63.0,,-2.6
SEN034,,,15.7,22.352
SEN027,,78.0,32.1,1.11
SEN029,,,18.9,
SEN036,,57.0,38.22222222222222,-44.0
SEN011,,44.0,16.4,5.2
SEN016,,69.0,15.5,0.86
SEN029,,94.0,,16.7
SEN044,,36.0,24.2,30.8
SEN039,,73.0,21.888888888888893,43.18
SEN023,,85.0,37.77777777777778,1.9
SEN029,,68.0,22.2,33.019999999999996
SEN042,,34.0,20.5,-20.5
SEN012,,78.0,,10.0
SEN014,,33.0,32.611111111111114,-49.0
SEN029,,90.0,30.77777777777778,47.0
SEN050,,63.0,,49.2
SEN004,,44.0,33.5,12.7
SEN013,,,16.38888888888889,48.0
SEN004,,58.0,30.2,30.8
SEN012,,,18.6,
SEN021,,65.0,,0.72
SEN005,,60.0,29.8,44.4
SEN037,,58.0,27.8,1.64
SEN039,,67.0,37.77777777777778,27.5
SEN050,,74.0,20.8,25.8
SEN016,,49.0,17.4,16.002
SEN043,,60.0,16.27777777777778,-26.5
SEN043,,94.0,,29.7
SEN021,,42.0,38.888888888888886,3.302
SEN030,,56.0,17.4,28.3
SEN014,,,21.77777777777778,41.6
SEN009,,,39.2,0.9
SEN007,,56.0,21.11111111111111,26.7
SEN029,,,16.1,42.2
SEN033,,87.0,17.9,0.97
SEN044,,50.0,,24.2
SEN020,,81.0,21.3,0.13
SEN037,,59.0,36.9,5.6
SEN005,,81.0,31.0,46.3
UNKNOWN,,64.0,36.7,10.2
SEN008,,83.0,32.1,18.541999999999998
SEN050,,55.0,35.3,
SEN014,,37.0,,25.2
UNKNOWN,,45.0,34.8,4.2
SEN013,,65.0,27.7,18.6
SEN012,,,34.27777777777778,23.622
SEN018,,44.0,37.5,15.6
SEN009,,79.0,36.388888888888886,49.9
SEN044,,47.0,23.5,17.3
SEN009,,76.0,31.9,26.7
SEN044,,42.0,31.8,18.541999999999998
SEN006,,,16.5,1.7
SEN035,,72.0,30.3,23.1
SEN039,,35.0,35.9,19.7
SEN005,,39.0,24.1,-32.9
SEN031,,33.0,18.5,4.571999999999999
SEN001,,30.0,,32.5
SEN042,,33.0,36.2,29.0
SEN012,,68.0,20.500000000000004,2.2
SEN012,,48.0,34.611111111111114,48.767999999999994
SEN007,,93.0,34.5,28.9
SEN048,,54.0,27.2,26.6
SEN026,,49.0,,23.4
SEN011,,80.0,18.6,48.8
SEN032,,95.0,19.2,46.6
SEN042,,39.0,18.4,0.7
SEN036,,,22.3,29.9
SEN032,,91.0,,18.9
SEN004,,45.0,16.38888888888889,18.8
SEN006,,43.0,,34.6
SEN027,,43.0,32.5,23.6
SEN004,,74.0,25.72222222222222,39.116
SEN046,,54.0,33.388888888888886,1.56
SEN040,,65.0,33.388888888888886,37.5
SEN010,,57.0,38.9,-9.1
SEN016,,78.0,16.61111111111111,38.5
SEN034,,53.0,21.0,18.3
SEN002,,79.0,23.7,45.7
SEN008,,91.0,33.72222222222222,24.2
SEN043,,79.0,38.6,-9.2
SEN020,,38.0,24.2,39.2
UNKNOWN,,79.0,33.388888888888886,5.0
SEN001,,52.0,21.7,-27.2
SEN021,,30.0,15.38888888888889,16.002
SEN006,,79.0,17.27777777777778,17.2
SEN017,,86.0,21.0,15.8
SEN028,,94.0,19.4,0.508
SEN037,,39.0,20.8,34.29
SEN003,,72.0,,-2.3
SEN041,,,,11.4
SEN008,,85.0,15.1,33.528
SEN008,,72.0,28.72222222222222,38.2
SEN050,,40.0,17.6,4.826
SEN043,,85.0,29.11111111111111,0.63
UNKNOWN,,32.0,16.0,
SEN014,,87.0,18.0,45.2
SEN025,,89.0,37.3,
SEN030,,67.0,24.777777777777775,1.016
SEN029,,36.0,33.9,-46.6
SEN009,,35.0,28.7,45.72
SEN026,,67.0,27.277777777777775,-16.4
SEN004,,43.0,30.0,14.7
SEN032,,30.0,30.2,27.432
SEN022,,59.0,17.77777777777778,22.8
SEN048,,54.0,37.0,36.5
SEN009,,94.0,24.3,48.767999999999994
SEN014,,88.0,,44.5
SEN015,,89.0,33.611111111111114,15.748
SEN031,,77.0,24.499999999999996,0.94
SEN048,,32.0,34.2,13.4
SEN010,,52.0,17.1,5.3
SEN004,,71.0,36.8,38.1
SEN002,,93.0,15.777777777777779,
SEN019,,64.0,,23.1
UNKNOWN,,73.0,27.277777777777775,32.2
SEN008,,37.0,21.722222222222218,-49.4
SEN001,,68.0,,44.0
SEN025,,82.0,19.6,22.2
SEN028,,49.0,39.3,42.418
SEN036,,58.0,32.888888888888886,-5.0
SEN019,,44.0,,35.3
SEN030,,54.0,17.61111111111111,4.3
SEN014,,39.0,21.6,44.3
SEN014,,50.0,,8.7
SEN009,,66.0,40.0,
SEN046,,40.0,27.5,34.0
SEN005,,,37.4,-0.1
SEN021,,,,-46.7
SEN012,,,33.888888888888886,-11.6
SEN028,,62.0,,17.6
SEN011,,94.0,27.2,20.8
SEN044,,62.0,18.000000000000004,44.7
SEN007,,49.0,39.5,40.9
SEN002,,60.0,,11.1
SEN003,,62.0,21.5,43.0
SEN040,,82.0,37.72222222222222,
SEN017,,43.0,29.22222222222222,0.07
SEN050,,92.0,16.5,-31.3
SEN035,,87.0,20.11111111111111,46.3
SEN025,,32.0,39.611111111111114,26.416
SEN047,,59.0,29.5,29.9
SEN041,,33.0,33.2,48.3
UNKNOWN,,86.0,18.8,13.2
SEN022,,85.0,36.4,10.2
SEN042,,84.0,19.777777777777775,45.1
SEN012,,86.0,26.27777777777778,2.032
SEN043,,46.0,21.999999999999996,4.064
SEN016,,63.0,15.1,0.2
SEN023,2026-05-02 05:30:00,68.0,20.1,4.0
SEN012,,,,30.6
SEN019,,34.0,23.4,42.9
SEN012,,48.0,31.38888888888889,36.3
SEN026,,90.0,25.4,-37.2
SEN012,,,24.3,7.6
SEN033,,,17.4,13.2
SEN027,,40.0,21.722222222222218,3.1
SEN028,,40.0,16.11111111111111,12.953999999999999
SEN038,,58.0,23.388888888888886,45.3
SEN018,,,27.5,35.306
SEN017,,53.0,32.22222222222222,16.5
SEN032,,34.0,15.7,30.0
SEN048,,44.0,,49.1
UNKNOWN,,89.0,30.5,20.4
SEN024,,90.0,17.3,1.22
UNKNOWN,,76.0,32.3,48.4
SEN022,,64.0,30.4,0.59
SEN021,,,28.77777777777778,1.21
SEN043,,52.0,30.5,0.7619999999999999
SEN040,,53.0,32.388888888888886,20.9
SEN017,,30.0,39.888888888888886,26.4
SEN014,,58.0,15.11111111111111,26.4
SEN016,,59.0,36.77777777777778,38.1
SEN020,,80.0,34.611111111111114,-38.4
SEN032,,56.0,19.6,2.2
SEN039,,42.0,,0.25
SEN023,,48.0,15.5,11.2
SEN012,,,22.11111111111111,42.3
SEN017,,,24.61111111111111,5.08
SEN017,,,39.6,18.287999999999997
SEN017,,69.0,19.88888888888889,16.9
SEN005,,55.0,17.7,1.27
SEN012,,40.0,29.11111111111111,44.3
SEN006,,,17.4,-4.0
SEN025,,88.0,17.0,5.0
SEN032,,71.0,31.4,34.4
SEN041,,69.0,32.1,14.224
SEN001,,82.0,,-46.5
SEN007,,64.0,,1.96
SEN042,,91.0,28.277777777777782,5.1
SEN045,,31.0,31.9,43.687999999999995
SEN038,,83.0,22.7,28.7
SEN046,,79.0,17.11111111111111,17.272000000000002
SEN004,,38.0,34.111111111111114,
SEN014,,84.0,,0.67
SEN033,,77.0,30.6,33.4
SEN046,,49.0,35.4,3.2
SEN003,,,18.111111111111107,4.571999999999999
SEN046,,90.0,,0.11
SEN008,,86.0,18.5,15.6
SEN011,,36.0,22.5,10.2
SEN013,,30.0,23.72222222222222,50.038
SEN020,,,,15.3
SEN026,,94.0,,49.9
SEN030,,84.0,26.77777777777778,1.27
SEN041,,36.0,30.1,38.8
UNKNOWN,,,30.9,45.7
SEN010,,50.0,35.611111111111114,-8.7
SEN014,,92.0,22.5,4.9
SEN012,,74.0,16.77777777777778,-25.7
SEN018,,53.0,39.6,48.9
SEN020,,42.0,23.88888888888889,28.4
SEN010,,32.0,27.3,13.8
SEN020,,82.0,27.5,-19.7
SEN002,,51.0,29.7,20.6
SEN007,,,17.72222222222222,46.6
SEN017,,31.0,18.77777777777778,46.1
SEN025,,87.0,32.22222222222222,-44.9
SEN001,,88.0,30.1,0.39
UNKNOWN,,81.0,32.6,40.7
SEN001,,60.0,,48.767999999999994
SEN025,,64.0,18.61111111111111,14.1
SEN031,,,16.22222222222222,43.0
SEN036,,66.0,,40.3
SEN019,,,33.611111111111114,12.2
SEN006,,49.0,21.999999999999996,5.7
SEN037,,55.0,38.7,16.0
SEN019,,38.0,30.1,7.7
UNKNOWN,,68.0,18.388888888888886,-1.1
SEN040,,85.0,20.0,-45.4
SEN002,,47.0,19.88888888888889,2.7
SEN033,,37.0,27.5,42.2
SEN045,,41.0,38.2,17.0
SEN031,,48.0,23.0,23.875999999999998
SEN039,2026-01-06 05:30:00,,27.77777777777778,-32.0
SEN038,,95.0,34.2,43.8
SEN033,,82.0,35.7,1.84
SEN004,,91.0,39.888888888888886,46.0
SEN022,,69.0,,8.2
SEN012,,74.0,20.7,
SEN015,,70.0,28.77777777777778,9.0
SEN018,,78.0,15.1,0.93
SEN032,,35.0,24.222222222222218,32.766
SEN037,,90.0,19.777777777777775,38.354
SEN042,,48.0,34.388888888888886,1.91
SEN014,,,27.2,19.7
SEN004,,84.0,37.72222222222222,0.55
SEN010,,89.0,27.7,48.00599999999999
SEN031,,,29.5,15.0
SEN038,,33.0,22.1,29.4
SEN013,,41.0,16.88888888888889,1.95
SEN003,,57.0,,12.7
SEN032,,63.0,21.9,1.63
SEN001,,83.0,32.5,1.778
SEN015,,92.0,16.0,20.8
SEN033,,45.0,35.77777777777778,40.386
UNKNOWN,,43.0,29.22222222222222,25.9
SEN018,,88.0,38.0,-10.7
SEN039,,33.0,21.5,18.5
UNKNOWN,,94.0,28.4,
SEN047,,57.0,,1.778
SEN029,,73.0,27.77777777777778,11.937999999999999
SEN035,,,21.999999999999996,14.985999999999999
SEN022,,52.0,31.22222222222222,24.8
SEN028,,48.0,39.72222222222222,-27.2
SEN009,,,20.611111111111107,28.1
SEN032,,85.0,,18.796
SEN022,,85.0,39.0,22.9
SEN044,,,34.5,-46.8
SEN005,,36.0,,24.5
SEN012,,34.0,16.4,18.2
SEN047,,60.0,27.22222222222222,19.049999999999997
SEN041,,76.0,21.4,29.0
SEN027,,91.0,19.61111111111111,35.1
UNKNOWN,,32.0,36.111111111111114,45.2
SEN010,,74.0,20.777777777777782,21.6
SEN041,,31.0,26.6,7.3
SEN017,,33.0,31.61111111111111,15.1
SEN012,,59.0,30.27777777777778,-22.1
SEN038,,75.0,17.6,-4.1
SEN013,,73.0,36.5,40.4
SEN032,,62.0,30.3,43.4
SEN047,,74.0,30.9,-37.5
SEN027,,,19.88888888888889,0.15
SEN003,,38.0,36.888888888888886,42.418
SEN031,,44.0,16.22222222222222,30.4
UNKNOWN,,68.0,25.500000000000004,41.1
SEN031,,87.0,37.4,39.6
SEN012,,,19.777777777777775,1.65
SEN008,,42.0,37.111111111111114,5.334
SEN016,,49.0,20.0,5.2
SEN045,,65.0,37.6,46.2
SEN025,,37.0,32.1,-11.8
SEN023,,,30.7,12.1
SEN042,,58.0,24.6,4.2
SEN002,,64.0,36.7,5.588
SEN024,,40.0,36.4,-29.6
SEN019,,,26.4,44.6
SEN005,,,32.7,-5.6
SEN037,,77.0,15.38888888888889,-28.4
SEN021,,82.0,,28.955999999999996
SEN037,,93.0,36.5,5.842
SEN048,,78.0,28.111111111111107,8.0
SEN005,,63.0,,1.47
SEN038,,87.0,31.9,
SEN006,,,31.6,
SEN009,,43.0,35.0,-27.0
SEN013,,76.0,18.22222222222222,10.6
SEN028,,82.0,21.7,-38.6
SEN043,,41.0,,-13.6
SEN010,,91.0,16.77777777777778,33.6
SEN045,,55.0,30.27777777777778,32.2
SEN033,,84.0,38.388888888888886,9.1
SEN026,,84.0,26.999999999999996,-39.3
SEN008,,46.0,24.222222222222218,37.0
SEN006,,91.0,23.5,26.1
SEN050,,60.0,34.27777777777778,1.84
SEN024,,84.0,32.0,
SEN039,,,34.72222222222222,1.74
SEN018,,70.0,,33.8
SEN040,,33.0,17.77777777777778,10.413999999999998
SEN033,,56.0,31.61111111111111,19.2
SEN046,,43.0,29.9,46.9
SEN015,,45.0,21.22222222222222,9.398
SEN036,,82.0,39.3,9.7
SEN018,,45.0,25.611111111111107,28.2
SEN032,,48.0,16.5,5.0
SEN034,,46.0,26.0,18.034
UNKNOWN,2026-01-07 05:30:00,64.0,39.9,-25.1
SEN021,,38.0,23.7,19.3
SEN041,,77.0,35.22222222222222,
SEN031,,68.0,24.72222222222222,26.8
SEN020,,73.0,32.4,49.0
SEN012,,,25.27777777777778,-34.8
SEN049,,74.0,31.38888888888889,0.25
UNKNOWN,,58.0,39.27777777777778,32.4
SEN010,,32.0,39.7,12.6
SEN040,,34.0,15.9,17.8
SEN017,,64.0,18.72222222222222,17.525999999999996
SEN010,,74.0,18.6,48.0
SEN050,,84.0,26.7,28.0
SEN023,,68.0,25.9,18.4
SEN008,2026-07-19 05:30:00,35.0,32.27777777777778,49.8
SEN002,,81.0,,9.3
SEN026,,77.0,22.7,17.3
SEN009,,,,44.196
SEN037,,38.0,20.888888888888886,11.684
SEN045,,48.0,38.6,-2.2
SEN040,,65.0,29.38888888888889,28.8
SEN022,,67.0,32.7,15.5
SEN011,,,21.22222222222222,3.5
SEN033,,,25.6,22.1
SEN038,,61.0,18.388888888888886,
SEN008,,35.0,18.5,32.8
SEN029,,,17.8,9.7
SEN028,,39.0,32.611111111111114,-17.7
SEN016,,93.0,15.5,23.875999999999998
SEN032,,93.0,34.6,
SEN013,,75.0,34.0,20.2
SEN036,,43.0,34.9,0.5
SEN042,,43.0,15.1,24.13
SEN042,,77.0,38.27777777777778,23.114
SEN025,,32.0,28.4,11.684
SEN020,,88.0,15.777777777777779,0.17
SEN042,,69.0,29.6,39.624
SEN045,,37.0,21.11111111111111,2.54
SEN021,,54.0,28.9,
SEN018,,36.0,23.4,-42.8
SEN040,,72.0,25.611111111111107,30.0
SEN005,,83.0,30.22222222222222,1.6
SEN045,,37.0,,1.46
SEN027,,52.0,32.77777777777778,
SEN037,,64.0,,-28.9
SEN007,,80.0,19.777777777777775,
SEN003,,93.0,25.777777777777782,0.8
SEN037,,32.0,15.222222222222221,11.43
SEN005,,77.0,34.2,-20.5
SEN021,,,27.8,8.0
SEN022,,74.0,17.3,0.55
SEN037,,88.0,30.9,19.049999999999997
SEN004,,52.0,32.5,44.2
SEN041,,34.0,23.22222222222222,
SEN016,,52.0,37.388888888888886,46.9
SEN035,,58.0,20.222222222222225,-45.0
SEN007,,64.0,15.5,30.479999999999997
SEN019,,32.0,23.9,7.1
SEN037,,65.0,21.1,3.9
SEN036,,69.0,30.61111111111111,40.2
UNKNOWN,,66.0,,1.52
SEN015,,62.0,25.3,-13.0
SEN019,,65.0,15.8,23.8
SEN015,,84.0,28.9,1.11
SEN029,,70.0,31.9,34.7
SEN009,,85.0,16.22222222222222,
SEN029,,66.0,22.1,26.2
SEN045,,39.0,25.9,41.8
SEN040,,43.0,,
SEN018,,73.0,29.1,40.5
SEN006,,,38.72222222222222,44.2
SEN049,,71.0,,4.6
SEN026,,82.0,,47.244
SEN022,,59.0,29.3,18.1
SEN027,,65.0,25.0,27.5
SEN048,,34.0,34.1,38.7
SEN045,,88.0,21.8,
SEN004,,79.0,32.611111111111114,38.3
SEN036,,43.0,23.000000000000004,10.8
SEN034,,60.0,25.11111111111111,48.6
SEN008,,42.0,,40.5
UNKNOWN,,,29.5,40.1
SEN014,,,35.2,29.7
SEN048,,95.0,31.1,48.1
SEN019,,93.0,18.22222222222222,24.9
SEN021,,43.0,34.22222222222222,19.1
SEN013,,68.0,21.7,
SEN016,,89.0,,49.7
SEN032,,67.0,25.72222222222222,0.0
SEN040,,90.0,29.6,
SEN014,,51.0,25.1,34.7
SEN041,,69.0,15.11111111111111,33.4
SEN017,,64.0,20.0,0.87
SEN032,,66.0,28.9,39.878
SEN014,,85.0,39.611111111111114,34.2
SEN033,,67.0,26.8,
SEN015,,53.0,26.2,-25.1
SEN045,,36.0,31.27777777777778,2.7
SEN039,,72.0,22.9,10.8
SEN049,,47.0,23.277777777777782,48.00599999999999
SEN016,,72.0,22.77777777777778,9.906
UNKNOWN,,85.0,,-32.1
SEN033,,64.0,19.5,2.8
SEN029,,83.0,,20.0
SEN047,,79.0,29.11111111111111,32.512
SEN013,,62.0,34.4,1.17
SEN034,,38.0,19.222222222222218,42.9
SEN006,,47.0,35.27777777777778,39.9
SEN029,,31.0,38.2,39.878
SEN007,,52.0,21.38888888888889,27.686
SEN020,,79.0,39.9,9.9
SEN024,,94.0,,21.0
SEN004,,42.0,20.4,34.0
SEN042,,86.0,28.2,24.0
SEN007,,,23.111111111111107,26.4
SEN005,,44.0,,28.4
SEN039,,56.0,30.0,5.1
UNKNOWN,,48.0,27.38888888888889,2.54
SEN013,,62.0,18.0,41.8
SEN046,,62.0,33.6,1.34
SEN040,,43.0,22.77777777777778,21.6
SEN046,,74.0,19.88888888888889,9.6
SEN022,,68.0,16.88888888888889,13.2
SEN007,,52.0,,-28.3
SEN003,,64.0,21.11111111111111,40.8
SEN014,,46.0,22.277777777777775,16.2
SEN010,,76.0,,2.2
SEN004,,54.0,23.111111111111107,-33.9
SEN004,,66.0,37.2,8.128
SEN014,,85.0,38.77777777777778,14.6
SEN008,,84.0,20.0,-2.7
SEN005,,89.0,24.388888888888893,33.7
SEN050,,82.0,30.0,-19.2
SEN019,,36.0,29.5,6.1
SEN008,,54.0,,
SEN048,,68.0,16.4,32.004
SEN048,,37.0,20.7,3.556
SEN037,,59.0,25.222222222222225,49.7
SEN015,,85.0,26.7,48.5
SEN045,,,29.27777777777778,0.55
SEN033,,,20.888888888888886,48.0
SEN011,,49.0,19.61111111111111,0.67
SEN022,,74.0,,1.5
SEN037,,44.0,39.27777777777778,20.1
SEN022,,86.0,33.3,1.7
SEN019,,,19.111111111111114,-35.2
SEN022,,76.0,27.77777777777778,25.907999999999998
SEN043,,68.0,20.888888888888886,47.3
SEN018,,77.0,21.5,15.0
SEN017,,81.0,29.22222222222222,49.8
SEN030,,60.0,35.7,18.7
SEN025,,,16.4,36.068
SEN038,,60.0,29.0,30.987999999999996
SEN049,,78.0,27.6,45.3
SEN050,,62.0,26.0,20.32
SEN035,,93.0,33.0,1.24
SEN001,,,39.6,12.6
SEN041,,59.0,28.88888888888889,1.39
SEN030,,60.0,15.1,43.7
SEN008,,52.0,30.8,48.00599999999999
SEN025,,34.0,33.111111111111114,0.55
SEN002,,75.0,34.3,32.3
SEN012,,47.0,18.2,44.8
SEN026,,39.0,,
SEN001,,75.0,36.611111111111114,48.6
SEN032,,92.0,16.61111111111111,6.0
SEN045,,,17.6,29.5
SEN038,,77.0,22.7,30.0
SEN021,,66.0,,16.6
SEN047,,81.0,23.111111111111107,32.9
SEN049,,61.0,32.2,27.432
SEN020,,75.0,,7.0
SEN016,,93.0,39.77777777777778,24.5
SEN006,,79.0,,
SEN027,,36.0,,
SEN032,,,35.388888888888886,1.2
SEN007,,71.0,30.5,25.5
SEN048,,59.0,15.777777777777779,0.67
SEN005,,82.0,26.77777777777778,39.3
SEN007,,,,2.54
SEN008,,84.0,31.11111111111111,-20.9
SEN015,,41.0,28.9,42.1
SEN047,,42.0,30.2,16.764
SEN043,,51.0,17.11111111111111,36.7
SEN034,,39.0,25.222222222222225,11.0
SEN007,,34.0,28.388888888888886,24.0
SEN021,,58.0,33.5,44.449999999999996
SEN002,,66.0,21.38888888888889,39.7
SEN010,,90.0,27.77777777777778,21.1
SEN039,,,,0.6
SEN018,,55.0,34.0,0.66
SEN049,,60.0,34.27777777777778,7.1
SEN012,,87.0,36.2,17.6
SEN004,,38.0,28.6,-21.6
SEN002,,62.0,36.0,
SEN020,,35.0,39.2,24.4
SEN044,,90.0,25.777777777777782,
SEN046,,39.0,35.8,31.2
SEN005,,93.0,,48.7
SEN006,,49.0,37.72222222222222,0.52
SEN007,,,18.3,33.1
SEN036,,30.0,22.8,21.7
SEN031,,45.0,,39.878
SEN002,,,28.3,26.0
SEN021,,47.0,38.2,1.8
SEN003,,34.0,31.22222222222222,45.2
SEN005,,59.0,16.0,23.6
SEN041,,79.0,32.388888888888886,44.196
SEN013,,70.0,24.5,1.04
SEN019,,,19.88888888888889,-47.9
SEN005,,,18.277777777777782,35.1
SEN012,,54.0,36.9,-15.8
SEN003,,54.0,32.611111111111114,-13.7
SEN046,,58.0,26.8,10.4
SEN040,,60.0,,
SEN035,,67.0,21.38888888888889,-44.1
SEN017,,35.0,36.111111111111114,3.7
SEN033,,42.0,23.2,1.69
SEN022,,65.0,34.22222222222222,27.5
SEN048,,52.0,18.5,32.8
SEN022,,51.0,17.5,14.1
SEN045,,79.0,26.0,24.3
SEN024,,68.0,,-22.5
SEN034,,81.0,18.388888888888886,4.9
SEN022,,34.0,19.499999999999996,41.8
UNKNOWN,,,22.11111111111111,49.6
SEN026,,,31.2,1.3
SEN005,,48.0,34.388888888888886,3.5
SEN035,,60.0,,12.953999999999999
SEN011,,88.0,,21.9
SEN044,,58.0,17.2,-38.2
SEN035,,89.0,20.0,28.9
SEN009,,37.0,23.388888888888886,30.479999999999997
SEN010,,37.0,,43.2
SEN046,,61.0,,12.0
SEN015,,68.0,33.2,44.8
SEN034,,43.0,,25.9
SEN018,,75.0,28.277777777777782,20.6
SEN002,,75.0,29.7,31.7
SEN050,,,,34.036
SEN048,,67.0,17.38888888888889,0.37
SEN014,,76.0,26.8,10.3
SEN030,,41.0,26.1,3.0
SEN019,,,,21.4
SEN011,,90.0,25.0,30.1
SEN014,,,19.88888888888889,48.513999999999996
SEN018,,70.0,27.6,17.1
SEN043,,54.0,28.5,45.9
SEN001,,32.0,31.2,16.9
SEN020,,61.0,15.777777777777779,
SEN042,,41.0,,22.6
SEN019,,45.0,30.2,13.0
SEN010,,76.0,26.3,3.8099999999999996
SEN013,,34.0,39.5,21.4
SEN034,,,25.7,37.7
SEN006,,46.0,32.9,10.668
SEN041,,87.0,29.1,30.7
SEN022,,47.0,17.61111111111111,
SEN008,,53.0,27.22222222222222,24.1
SEN042,,94.0,35.5,19.5
SEN001,,73.0,31.9,3.2
SEN030,,45.0,33.72222222222222,39.5
SEN025,,68.0,37.1,4.7
SEN020,,60.0,,41.5
SEN002,,89.0,,13.6
UNKNOWN,,32.0,,14.731999999999998
SEN038,,87.0,20.5,17.9
SEN001,,53.0,30.61111111111111,46.482
SEN016,,50.0,38.2,39.624
SEN016,,60.0,19.499999999999996,-20.3
SEN031,,95.0,19.61111111111111,10.7
SEN005,,50.0,34.5,6.8
SEN043,,55.0,36.111111111111114,22.9
SEN009,,71.0,26.27777777777778,1.24
SEN025,,59.0,34.3,-9.1
SEN048,,84.0,23.4,12.8
SEN017,,89.0,,-18.2
SEN002,,81.0,,36.1
SEN026,,34.0,21.722222222222218,1.62
SEN022,,76.0,19.0,34.8
SEN002,,49.0,25.777777777777782,16.0
SEN046,,86.0,26.38888888888889,-4.8
SEN010,,95.0,26.888888888888893,44.449999999999996
SEN030,,34.0,37.2,47.5
SEN045,,75.0,27.2,37.337999999999994
SEN014,,,,21.1
SEN024,,79.0,30.77777777777778,26.9
SEN002,,82.0,30.0,20.6
SEN041,,87.0,27.0,2.8
SEN039,,50.0,30.22222222222222,0.81
SEN025,,77.0,18.111111111111107,20.3
SEN012,,85.0,,-30.5
SEN039,,55.0,20.611111111111107,28.955999999999996
SEN046,,78.0,40.0,16.5
SEN006,,53.0,35.1,25.2
SEN003,,78.0,25.777777777777782,
SEN007,,52.0,,-18.0
SEN043,2026-06-26 05:30:00,71.0,29.22222222222222,35.8
SEN043,,55.0,33.888888888888886,-2.5
SEN039,,94.0,16.1,30.9
SEN009,,40.0,26.888888888888893,44.8
SEN049,,54.0,,17.2
SEN048,,60.0,25.4,22.4
SEN049,2026-08-19 05:30:00,33.0,33.3,17.9
SEN046,,53.0,,25.8
SEN031,,74.0,16.0,0.34
SEN041,,,,35.559999999999995
SEN023,,73.0,39.6,34.8
SEN010,,55.0,18.000000000000004,23.8
SEN015,,72.0,22.7,17.6
SEN017,,63.0,16.7,0.52
SEN028,,45.0,17.8,32.3
SEN026,,69.0,27.3,-16.7
UNKNOWN,,80.0,31.11111111111111,49.784
SEN004,,63.0,,39.5
SEN047,,60.0,15.6,35.4
SEN012,,41.0,21.9,5.842
