arrival_id,date,mandi_id,crop_name,variety,farmer_count,arrival_quantity_qtl
ARR0016447,2026-08-18,MANDI-010,Sugarcane,Local,139.0,199.06
ARR0007698,2026-05-06,MANDI-031,Mustard,HD-2967,19.0,447.51
ARR0014428,2026-06-18,MANDI-022,Rice,Premium,29.0,108.94
ARR0005669,2026-07-25,MANDI-057,Mustard,Pusa-1121,130.0,390.51
ARR0021966,2026-02-13,MANDI-048,Wheat,,107.0,407.73
ARR0010660,2026-12-08,MANDI-046,Maize,Local,71.0,168.14
ARR0017064,2026-01-07,MANDI-022,Wheat,,109.0,306.09
ARR0018426,2026-04-19,MANDI-006,Rice,Local,37.0,241.4
ARR0008934,2026-09-09,MANDI-019,Cotton,PBW-343,,257.75
ARR0005308,2026-05-28,MANDI-038,Maize,Hybrid,148.0,152.31
ARR0022238,2026-07-23,MANDI-043,Rice,PBW-343,122.0,11.22
ARR0020026,2026-02-22,MANDI-012,Cotton,PBW-343,,250.47
ARR0023284,2026-08-03,MANDI-036,Wheat,,22.0,170.05
ARR0019643,2026-03-20,MANDI-037,Mustard,Hybrid,44.0,328.82
ARR0012856,2026-01-17,MANDI-010,Mustard,Hybrid,114.0,75.06
ARR0018258,2026-08-23,MANDI-024,Rice,Hybrid,22.0,28.0
ARR0021129,2026-07-18,MANDI-025,Mustard,PBW-343,45.0,39.0
ARR0019297,2026-08-21,MANDI-056,Sugarcane,Local,144.0,273.48
ARR0011036,2026-03-07,MANDI-051,Sugarcane,Local,76.0,167.28
ARR0020412,2026-01-08,MANDI-020,Mustard,Hybrid,95.0,205.02
ARR0005489,2026-03-16,MANDI-055,Sugarcane,Premium,54.0,173.81
ARR0016679,2026-09-05,MANDI-056,Wheat,Pusa-1121,47.0,281.03
ARR0008025,2026-06-07,MANDI-004,Cotton,Premium,,202.51
ARR0010749,2026-08-14,MANDI-033,Rice,Pusa-1121,35.0,36.06
ARR0016874,2026-12-05,MANDI-040,Maize,Pusa-1121,62.0,136.07
ARR0000691,2026-01-21,MANDI-045,Wheat,Local,8.0,33.85
ARR0012014,2026-07-24,MANDI-008,Sugarcane,PBW-343,137.0,407.75
ARR0016987,2026-06-19,MANDI-027,Sugarcane,Pusa-1121,41.0,161.64
ARR0010104,2026-02-13,MANDI-020,Mustard,Hybrid,118.0,1.1077
ARR0001015,2026-08-22,MANDI-039,Mustard,Hybrid,56.0,200.78
ARR0000870,2026-07-21,MANDI-036,Maize,Local,42.0,418.74
ARR0001994,2026-02-22,MANDI-015,Maize,Local,15.0,174.95
ARR0010627,2026-06-03,MANDI-023,Sugarcane,,,450.57
ARR0011950,2026-07-13,MANDI-018,Rice,Pusa-1121,72.0,134.59
ARR0014840,2026-04-04,MANDI-015,Cotton,,34.0,386.86
ARR0014925,2026-02-10,MANDI-019,Sugarcane,,,499.83
ARR0010559,2026-07-30,MANDI-022,Rice,,44.0,2.7773000000000003
ARR0007611,2026-08-15,MANDI-046,Rice,PBW-343,34.0,2.0
ARR0005284,2026-02-13,MANDI-034,Rice,Premium,43.0,368.62
ARR0004371,2026-11-05,MANDI-006,Cotton,Local,97.0,362.34000000000003
ARR0001362,2026-09-01,MANDI-019,Sugarcane,Premium,115.0,444.80000000000007
ARR0017911,2026-02-28,MANDI-047,Wheat,Hybrid,31.0,158.14
ARR0001630,2026-10-06,MANDI-048,Cotton,Premium,23.0,1.3153000000000001
ARR0012626,2026-08-13,MANDI-049,Mustard,Premium,84.0,131.49
ARR0001552,2026-08-30,MANDI-053,Maize,Hybrid,134.0,388.7
ARR0020811,2026-02-28,MANDI-021,Wheat,,82.0,5.0
ARR0010423,2026-03-15,MANDI-029,Sugarcane,Hybrid,38.0,426.66
ARR0017722,2026-01-20,MANDI-044,Maize,,131.0,136.89
,2026-02-01,MANDI-041,Maize,HD-2967,,491.24
ARR0008253,2026-07-31,MANDI-031,Maize,Pusa-1121,126.0,310.18
ARR0010443,2026-05-22,MANDI-013,Mustard,HD-2967,79.0,388.26
ARR0014632,2026-02-01,MANDI-042,Maize,Hybrid,79.0,423.23
ARR0022061,2026-02-25,MANDI-038,Maize,PBW-343,117.0,40.04
ARR0005040,2026-03-15,MANDI-040,Maize,Premium,,440.43999999999994
ARR0018731,2026-08-19,MANDI-033,Rice,Premium,,415.28
ARR0024846,2026-05-29,MANDI-034,Sugarcane,HD-2967,91.0,258.37
ARR0005695,2026-07-08,MANDI-055,Cotton,PBW-343,49.0,491.08
ARR0005120,2026-05-28,MANDI-052,Wheat,HD-2967,97.0,326.23
ARR0001135,2026-03-26,MANDI-035,Sugarcane,PBW-343,74.0,446.06
ARR0010997,2026-07-14,MANDI-045,Wheat,Local,107.0,400.06
ARR0010279,2026-01-04,MANDI-002,Mustard,,,443.68
ARR0010452,2026-04-18,MANDI-029,Mustard,HD-2967,82.0,402.36
ARR0004018,2026-06-17,MANDI-005,Maize,Local,100.0,401.99
ARR0010410,2026-04-09,MANDI-050,Cotton,Premium,63.0,4.8839
ARR0002425,2026-01-02,MANDI-050,Cotton,Pusa-1121,22.0,186.82
ARR0004139,2026-08-30,MANDI-010,Cotton,Pusa-1121,104.0,475.79
ARR0012049,2026-07-25,MANDI-005,Maize,Hybrid,,415.3
ARR0000860,2026-06-18,MANDI-034,Mustard,Hybrid,,34.44
ARR0002963,2026-02-17,MANDI-009,Maize,Pusa-1121,64.0,1.8953
ARR0002427,2026-04-09,MANDI-041,Rice,Pusa-1121,53.0,414.37
ARR0023865,2026-04-04,MANDI-025,Sugarcane,Hybrid,,171.13
ARR0017749,2026-04-30,MANDI-017,Rice,Premium,45.0,198.0
ARR0007675,2026-03-03,MANDI-051,Rice,HD-2967,31.0,170.38
ARR0018164,2026-01-15,MANDI-024,Wheat,Local,120.0,428.87
ARR0019875,2026-08-23,MANDI-049,Maize,Hybrid,131.0,26.0
ARR0024655,2026-05-21,MANDI-024,Sugarcane,Hybrid,18.0,304.48
ARR0018486,2026-04-28,MANDI-030,Mustard,,,445.08
ARR0018203,2026-08-03,MANDI-024,Cotton,Pusa-1121,109.0,20.0
ARR0016754,2026-01-31,MANDI-053,Cotton,Hybrid,114.0,421.52
ARR0004938,2026-07-11,MANDI-056,Maize,Premium,40.0,21.299999999999997
ARR0010897,2026-06-22,MANDI-040,Maize,,123.0,392.08
ARR0005286,2026-06-19,MANDI-014,Mustard,Pusa-1121,120.0,214.6
ARR0008368,2026-09-08,MANDI-045,Wheat,Pusa-1121,50.0,393.93
ARR0012906,2026-08-05,MANDI-041,Maize,Hybrid,87.0,271.64
ARR0002094,2026-04-06,MANDI-026,Mustard,Hybrid,140.0,2.0
ARR0023698,2026-02-25,MANDI-008,Rice,Premium,65.0,165.79000000000002
ARR0011337,2026-08-20,MANDI-007,Sugarcane,PBW-343,84.0,310.82
ARR0011684,2026-07-23,MANDI-005,Mustard,Pusa-1121,142.0,45.0
ARR0007818,2026-02-01,MANDI-048,Wheat,Local,68.0,324.26
ARR0001921,2026-02-21,MANDI-037,Sugarcane,Premium,89.0,310.32
ARR0000083,2026-05-01,MANDI-011,Maize,,42.0,118.57
ARR0017201,2026-04-30,MANDI-026,Rice,Pusa-1121,77.0,462.05
ARR0013319,2026-08-31,MANDI-020,Cotton,Local,54.0,169.52
ARR0022736,2026-01-25,MANDI-043,Rice,Local,56.0,394.31
ARR0004397,2026-02-07,MANDI-006,Sugarcane,HD-2967,113.0,431.55
ARR0008476,2026-12-03,MANDI-053,Mustard,HD-2967,71.0,210.17
ARR0020505,2026-06-14,MANDI-012,Wheat,,104.0,309.11
ARR0018846,2026-01-06,MANDI-008,Maize,Pusa-1121,118.0,318.67
ARR0001814,2026-02-03,MANDI-005,Rice,Hybrid,,354.38
ARR0001272,2026-04-18,MANDI-004,Mustard,Premium,,98.45
ARR0015227,2026-04-03,MANDI-024,Maize,Local,92.0,17.81
,2026-01-14,MANDI-044,Cotton,HD-2967,116.0,148.33
ARR0024447,2026-05-20,MANDI-024,Cotton,HD-2967,53.0,373.47
ARR0015675,2026-01-01,MANDI-039,Cotton,HD-2967,106.0,35.68
ARR0015439,2026-07-03,MANDI-022,Wheat,Local,40.0,2.0
ARR0023677,2026-04-21,MANDI-013,Mustard,,116.0,143.12
ARR0022737,2026-09-02,MANDI-028,Mustard,Hybrid,98.0,17.51
ARR0002643,2026-06-22,MANDI-049,Maize,PBW-343,46.0,26.0
ARR0009281,2026-07-15,MANDI-048,Sugarcane,Hybrid,38.0,466.3
,2026-06-29,MANDI-055,Wheat,PBW-343,150.0,210.62
ARR0018690,2026-09-07,MANDI-032,Maize,HD-2967,45.0,91.08
ARR0022704,2026-06-26,MANDI-030,Cotton,PBW-343,81.0,392.73
ARR0004196,2026-07-18,MANDI-053,Maize,HD-2967,97.0,109.31
ARR0013033,2026-08-05,MANDI-047,Maize,PBW-343,118.0,4.0091
,2026-06-27,MANDI-038,Sugarcane,Premium,137.0,239.79
ARR0012361,2026-02-28,MANDI-042,Wheat,Hybrid,,130.19
ARR0003850,2026-04-06,MANDI-011,Maize,Premium,142.0,389.56
ARR0012631,2026-07-16,MANDI-017,Cotton,Premium,95.0,366.05
ARR0023627,2026-01-19,MANDI-005,Wheat,Pusa-1121,,15.0
ARR0016195,2026-03-24,MANDI-007,Sugarcane,Local,42.0,16.87
ARR0015254,2026-05-25,MANDI-056,Mustard,Pusa-1121,19.0,299.67
ARR0019234,2026-08-31,MANDI-002,Maize,Pusa-1121,70.0,59.19
ARR0016194,2026-07-11,MANDI-049,Sugarcane,HD-2967,24.0,55.59
ARR0003555,2026-02-25,MANDI-053,Wheat,,9.0,244.34
ARR0018580,2026-08-12,MANDI-052,Sugarcane,Hybrid,16.0,24.0
ARR0013238,2026-04-20,MANDI-043,Maize,HD-2967,96.0,430.71
ARR0002601,2026-05-28,MANDI-054,Wheat,HD-2967,122.0,37.0
ARR0022236,2026-11-05,MANDI-016,Rice,Local,,249.49
ARR0001519,2026-01-18,MANDI-031,Cotton,Premium,27.0,486.5
ARR0004118,2026-02-21,MANDI-025,Cotton,Pusa-1121,137.0,21.53
ARR0010826,2026-08-21,MANDI-031,Cotton,Premium,146.0,359.2
ARR0005756,2026-07-11,MANDI-022,Wheat,PBW-343,16.0,490.46
ARR0005634,2026-08-01,MANDI-010,Sugarcane,HD-2967,143.0,394.67
ARR0008400,2026-04-09,MANDI-055,Maize,Local,20.0,66.11
ARR0023378,2026-06-27,MANDI-029,Rice,HD-2967,74.0,24.73
ARR0013066,2026-05-29,MANDI-034,Wheat,Premium,107.0,33.0
ARR0007163,2026-05-09,MANDI-004,Wheat,Premium,114.0,12.0
ARR0020187,2026-01-03,MANDI-039,Maize,Hybrid,136.0,293.25
ARR0014257,2026-08-30,MANDI-039,Cotton,,127.0,205.75
ARR0011738,2026-05-24,MANDI-057,Maize,PBW-343,77.0,81.17000000000002
ARR0015442,2026-07-23,MANDI-033,Rice,Premium,,363.45
ARR0001989,2026-03-01,MANDI-032,Maize,,56.0,432.17
ARR0007738,2026-04-06,MANDI-018,Rice,,11.0,99.83
ARR0016902,2026-03-04,MANDI-001,Mustard,HD-2967,,425.38
ARR0010562,2026-06-16,MANDI-029,Maize,,120.0,345.19
ARR0000202,2026-01-24,MANDI-038,Maize,,29.0,270.82
ARR0024574,2026-01-12,MANDI-007,Maize,Hybrid,,33.0
ARR0020841,2026-04-01,MANDI-027,Sugarcane,Premium,74.0,356.72
ARR0019146,2026-02-21,MANDI-033,Wheat,Hybrid,,21.990000000000002
ARR0015167,2026-04-07,MANDI-016,Maize,Local,89.0,96.2
ARR0004856,2026-03-27,MANDI-040,Mustard,HD-2967,35.0,367.91
ARR0024275,2026-05-06,MANDI-050,Maize,Pusa-1121,,266.61
ARR0009742,2026-07-07,MANDI-048,Sugarcane,PBW-343,45.0,10.01
ARR0012503,2026-03-30,MANDI-013,Mustard,HD-2967,71.0,223.94
ARR0015951,2026-08-06,MANDI-037,Maize,Pusa-1121,57.0,498.62
ARR0018823,2026-07-06,MANDI-031,Mustard,PBW-343,131.0,331.57
ARR0003766,2026-09-09,MANDI-052,Maize,Hybrid,35.0,131.43
ARR0022357,2026-01-19,MANDI-055,Wheat,,144.0,93.39
ARR0013453,2026-10-08,MANDI-044,Mustard,Pusa-1121,6.0,366.48
ARR0006433,2026-08-17,MANDI-031,Rice,PBW-343,54.0,386.19
ARR0007847,2026-08-30,MANDI-024,Mustard,Local,10.0,291.59
ARR0021784,2026-03-24,MANDI-020,Cotton,Local,115.0,201.64
ARR0012254,2026-12-08,MANDI-017,Maize,Premium,138.0,266.59
ARR0021206,2026-01-11,MANDI-036,Mustard,HD-2967,113.0,491.83
ARR0016403,2026-01-09,MANDI-054,Rice,Pusa-1121,,408.5
ARR0019945,2026-05-23,MANDI-013,Rice,,104.0,38.0
ARR0020336,2026-07-07,MANDI-035,Sugarcane,HD-2967,,378.38
ARR0016434,2026-04-28,MANDI-029,Sugarcane,PBW-343,49.0,84.92
ARR0021603,2026-02-22,MANDI-031,Maize,Local,54.0,37.39
ARR0000888,2026-08-09,MANDI-025,Cotton,Premium,,481.65
ARR0006262,2026-01-25,MANDI-011,Cotton,Hybrid,127.0,473.78000000000003
ARR0006990,2026-07-29,MANDI-036,Mustard,Pusa-1121,110.0,149.82
ARR0006044,2026-05-16,MANDI-015,Wheat,,41.0,377.19
ARR0010809,2026-04-10,MANDI-039,Mustard,,92.0,247.89999999999998
ARR0019553,2026-08-28,MANDI-013,Cotton,,84.0,178.66
ARR0019334,2026-04-19,MANDI-001,Sugarcane,Local,,227.31
ARR0001425,2026-04-14,MANDI-010,Wheat,PBW-343,69.0,249.66000000000003
ARR0016524,2026-04-17,MANDI-054,Mustard,PBW-343,132.0,220.05
ARR0015925,2026-03-13,MANDI-055,Wheat,Local,81.0,93.78
ARR0019582,2026-04-30,MANDI-036,Maize,Local,99.0,417.15
ARR0000113,2026-05-31,MANDI-042,Wheat,Hybrid,,138.27
ARR0008161,2026-08-08,MANDI-011,Wheat,Premium,108.0,461.83
ARR0024031,2026-07-18,MANDI-010,Sugarcane,Pusa-1121,118.0,139.23
ARR0016200,2026-02-03,MANDI-026,Mustard,,117.0,41.54
ARR0004560,2026-02-25,MANDI-024,Sugarcane,Pusa-1121,59.0,1.4768000000000001
ARR0020980,2026-01-30,MANDI-035,Cotton,PBW-343,117.0,369.11
ARR0022692,2026-03-18,MANDI-053,Mustard,Pusa-1121,141.0,192.0
ARR0011443,2026-08-25,MANDI-014,Maize,Local,59.0,24.0
ARR0021075,2026-02-24,MANDI-006,Maize,HD-2967,150.0,79.6
ARR0011255,2026-08-03,MANDI-049,Wheat,Local,21.0,117.81
ARR0023049,2026-06-13,MANDI-025,Wheat,Hybrid,90.0,4.6473
ARR0008567,2026-05-17,MANDI-025,Wheat,Local,,408.83
ARR0016312,2026-05-01,MANDI-005,Wheat,HD-2967,36.0,66.67
ARR0019662,2026-07-06,MANDI-048,Mustard,PBW-343,143.0,386.76
ARR0010759,2026-07-31,MANDI-041,Maize,,43.0,8.0
ARR0020453,2026-06-04,MANDI-024,Mustard,Pusa-1121,135.0,3.0
ARR0020793,2026-05-11,MANDI-041,Mustard,Hybrid,106.0,418.36
ARR0017267,2026-07-08,MANDI-047,Mustard,Premium,56.0,15.0
ARR0019478,2026-02-01,MANDI-055,Rice,,81.0,495.1
ARR0016836,2026-04-17,MANDI-001,Wheat,HD-2967,91.0,50.98
ARR0003732,2026-07-12,MANDI-029,Cotton,Local,64.0,114.08
ARR0024403,2026-06-19,MANDI-046,Sugarcane,Pusa-1121,94.0,54.43
ARR0004987,2026-08-22,MANDI-054,Mustard,Local,41.0,166.01
ARR0020048,2026-09-02,MANDI-041,Mustard,,124.0,395.8
,2026-03-15,MANDI-050,Wheat,Premium,67.0,262.37
ARR0013795,2026-01-29,MANDI-057,Maize,,40.0,341.52
ARR0023548,2026-01-23,MANDI-014,Wheat,Hybrid,,476.1
ARR0001856,2026-02-23,MANDI-041,Wheat,Premium,,103.62
ARR0015600,2026-03-16,MANDI-053,Mustard,HD-2967,53.0,3.6743
ARR0012813,2026-01-06,MANDI-001,Maize,Premium,,26.0
ARR0001000,2026-06-03,MANDI-009,Rice,Pusa-1121,139.0,51.18
ARR0000390,2026-03-01,MANDI-002,Maize,Hybrid,56.0,168.07
ARR0011600,2026-02-09,MANDI-037,Sugarcane,,126.0,170.57
ARR0006427,2026-04-12,MANDI-053,Sugarcane,PBW-343,25.0,219.55
ARR0017861,2026-04-17,MANDI-049,Cotton,HD-2967,73.0,413.43000000000006
ARR0018625,2026-09-04,MANDI-026,Sugarcane,Premium,,25.0
ARR0010579,2026-01-01,MANDI-018,Sugarcane,Premium,149.0,266.61
ARR0024647,2026-02-17,MANDI-016,Rice,Pusa-1121,125.0,134.47
ARR0008113,2026-05-19,MANDI-051,Maize,Premium,43.0,170.36
ARR0017377,2026-08-07,MANDI-008,Mustard,Hybrid,,242.81
ARR0004998,2026-11-07,MANDI-037,Mustard,PBW-343,136.0,402.55
ARR0020307,2026-01-18,MANDI-046,Sugarcane,Local,52.0,403.25
ARR0019357,2026-03-31,MANDI-034,Cotton,PBW-343,143.0,157.75
ARR0014212,2026-06-22,MANDI-005,Sugarcane,Hybrid,75.0,140.04
ARR0024700,2026-07-21,MANDI-053,Mustard,Pusa-1121,103.0,125.28999999999999
ARR0004797,2026-07-05,MANDI-035,Rice,PBW-343,137.0,285.95
ARR0004770,2026-02-23,MANDI-043,Cotton,Hybrid,38.0,46.0
ARR0017678,2026-05-21,MANDI-041,Cotton,,121.0,80.68
ARR0011066,2026-08-18,MANDI-020,Maize,PBW-343,97.0,470.71
ARR0004174,2026-06-09,MANDI-053,Cotton,Pusa-1121,97.0,294.35
ARR0018920,2026-08-05,MANDI-029,Cotton,PBW-343,86.0,460.03
ARR0024638,2026-02-23,MANDI-005,Mustard,,10.0,349.22
ARR0001908,2026-04-02,MANDI-047,Rice,Hybrid,119.0,234.68
ARR0004947,2026-07-11,MANDI-044,Sugarcane,Local,140.0,316.54
ARR0008561,2026-06-27,MANDI-018,Sugarcane,Pusa-1121,126.0,78.0
ARR0006034,2026-06-19,MANDI-047,Maize,Premium,70.0,118.64
ARR0007620,2026-01-18,MANDI-049,Mustard,,25.0,4.889
ARR0001152,2026-08-18,MANDI-052,Wheat,PBW-343,36.0,226.83
ARR0017952,2026-05-27,MANDI-029,Sugarcane,,75.0,196.26
ARR0019556,2026-07-05,MANDI-048,Mustard,Local,141.0,155.92
ARR0023471,2026-01-06,MANDI-039,Cotton,Hybrid,142.0,94.41
ARR0009690,2026-07-27,MANDI-055,Maize,Premium,12.0,475.81
ARR0007107,2026-05-25,MANDI-029,Wheat,PBW-343,140.0,432.69
ARR0024248,2026-08-06,MANDI-057,Maize,PBW-343,55.0,322.3
ARR0020545,2026-08-07,MANDI-005,Cotton,Hybrid,,36.79
ARR0004288,2026-07-15,MANDI-015,Mustard,Local,24.0,97.79
ARR0002231,2026-06-04,MANDI-011,Cotton,Hybrid,,304.11
ARR0000175,2026-07-14,MANDI-011,Maize,,74.0,36.31
ARR0018288,2026-07-27,MANDI-002,Wheat,Pusa-1121,10.0,28.0
ARR0008753,2026-03-02,MANDI-026,Maize,HD-2967,,452.31
ARR0003409,2026-05-01,MANDI-055,Rice,,100.0,241.84
ARR0001539,2026-05-01,MANDI-008,Sugarcane,Hybrid,148.0,5.0
ARR0002293,2026-06-29,MANDI-017,Cotton,Pusa-1121,,94.8
ARR0009524,2026-02-02,MANDI-023,Rice,Hybrid,133.0,4.0
ARR0001364,2026-12-06,MANDI-006,Mustard,Hybrid,97.0,226.57
ARR0004358,2026-11-05,MANDI-055,Maize,Local,60.0,220.08
ARR0018505,2026-05-18,MANDI-048,Wheat,HD-2967,92.0,200.53
ARR0018909,2026-02-21,MANDI-021,Mustard,HD-2967,83.0,67.05
ARR0000681,2026-03-22,MANDI-013,Rice,PBW-343,122.0,161.78
ARR0013051,2026-04-24,MANDI-019,Sugarcane,Local,132.0,166.06
ARR0022966,2026-07-23,MANDI-020,Mustard,PBW-343,55.0,156.8
ARR0003665,2026-08-04,MANDI-012,Sugarcane,Local,10.0,116.53
ARR0018046,2026-02-17,MANDI-016,Rice,HD-2967,27.0,54.85
ARR0000509,2026-02-07,MANDI-024,Sugarcane,Hybrid,122.0,342.37
ARR0000167,2026-01-29,MANDI-043,Mustard,Hybrid,100.0,33.77
ARR0013690,2026-05-20,MANDI-003,Mustard,HD-2967,24.0,101.57
ARR0023479,2026-01-05,MANDI-043,Sugarcane,Pusa-1121,147.0,141.34
ARR0019840,2026-04-09,MANDI-045,Rice,Hybrid,106.0,321.29
ARR0001915,2026-05-27,MANDI-002,Sugarcane,,145.0,45.0
ARR0007264,2026-09-08,MANDI-018,Rice,,65.0,266.99
ARR0015667,2026-06-15,MANDI-018,Rice,Hybrid,81.0,233.32
ARR0000251,2026-01-13,MANDI-031,Mustard,HD-2967,143.0,9.0
ARR0010729,2026-04-02,MANDI-009,Wheat,PBW-343,5.0,42.0
ARR0001105,2026-04-12,MANDI-028,Rice,PBW-343,,121.05
ARR0012068,2026-08-23,MANDI-004,Wheat,HD-2967,40.0,354.95
ARR0002611,2026-04-07,MANDI-021,Rice,Premium,51.0,49.5
ARR0009945,2026-02-02,MANDI-039,Cotton,HD-2967,70.0,470.0
ARR0005311,2026-07-28,MANDI-002,Mustard,Premium,,478.39
ARR0022431,2026-08-05,MANDI-043,Sugarcane,,14.0,156.47
ARR0011109,2026-02-15,MANDI-041,Sugarcane,Pusa-1121,145.0,230.5
ARR0011157,2026-06-24,MANDI-033,Mustard,Local,,22.0
ARR0000153,2026-07-29,MANDI-013,Mustard,,,431.54
ARR0013423,2026-07-15,MANDI-039,Mustard,Premium,,377.57
ARR0002833,2026-01-31,MANDI-048,Sugarcane,PBW-343,13.0,78.62
ARR0000281,2026-01-18,MANDI-044,Maize,HD-2967,53.0,233.4
ARR0021688,2026-08-11,MANDI-015,Mustard,Hybrid,30.0,116.54
ARR0003552,2026-07-07,MANDI-045,Cotton,Premium,,402.96000000000004
ARR0020107,2026-12-01,MANDI-024,Wheat,Local,116.0,57.74
ARR0022480,2026-06-11,MANDI-050,Rice,Local,20.0,318.1
ARR0023842,2026-04-15,MANDI-029,Wheat,,126.0,242.32
ARR0012542,2026-05-03,MANDI-014,Wheat,Premium,43.0,15.0
ARR0004539,2026-01-01,MANDI-040,Cotton,Premium,44.0,1.5416
ARR0014368,2026-08-22,MANDI-011,Rice,Hybrid,,36.82
ARR0023404,2026-06-05,MANDI-041,Mustard,PBW-343,105.0,478.55000000000007
ARR0010015,2026-06-10,MANDI-055,Maize,Premium,48.0,44.42
ARR0012279,2026-01-13,MANDI-012,Wheat,Pusa-1121,49.0,348.56
ARR0022402,2026-02-22,MANDI-053,Wheat,PBW-343,,102.94
ARR0015089,2026-08-17,MANDI-008,Maize,,33.0,181.5
ARR0018376,2026-01-19,MANDI-056,Rice,Local,148.0,12.0
ARR0024481,2026-04-13,MANDI-042,Rice,Premium,34.0,207.04
ARR0005142,2026-07-17,MANDI-008,Sugarcane,,83.0,369.64
ARR0011815,2026-05-06,MANDI-011,Mustard,Pusa-1121,28.0,463.99
ARR0020196,2026-03-18,MANDI-047,Cotton,Pusa-1121,38.0,482.28
ARR0024063,2026-07-25,MANDI-055,Sugarcane,Local,149.0,296.1
ARR0003451,2026-07-26,MANDI-028,Cotton,,46.0,467.06
ARR0020976,2026-09-07,MANDI-029,Maize,Local,,41.45
ARR0016590,2026-03-30,MANDI-005,Cotton,Hybrid,102.0,200.73
ARR0013157,2026-02-15,MANDI-032,Mustard,Local,57.0,164.11
ARR0002750,2026-08-15,MANDI-024,Cotton,Premium,21.0,320.3
ARR0018234,2026-07-18,MANDI-010,Wheat,Local,100.0,1.0
ARR0019625,2026-03-04,MANDI-053,Mustard,Premium,,359.9200000000001
ARR0012708,2026-01-16,MANDI-043,Mustard,HD-2967,22.0,494.85
ARR0020467,2026-03-21,MANDI-038,Cotton,Pusa-1121,77.0,179.18
ARR0019494,2026-02-05,MANDI-056,Mustard,Pusa-1121,,365.76
ARR0013132,2026-04-19,MANDI-010,Mustard,,65.0,335.57
ARR0012252,2026-03-31,MANDI-043,Sugarcane,Pusa-1121,24.0,447.1
ARR0010180,2026-09-02,MANDI-001,Maize,Premium,126.0,461.15
ARR0005811,2026-03-12,MANDI-025,Maize,Hybrid,108.0,227.79
ARR0005635,2026-01-08,MANDI-017,Rice,,29.0,320.6
ARR0020692,2026-07-16,MANDI-030,Cotton,Hybrid,105.0,141.2
ARR0011581,2026-09-04,MANDI-053,Maize,,132.0,342.57
ARR0019541,2026-02-01,MANDI-007,Cotton,Premium,15.0,409.71000000000004
ARR0013927,2026-01-29,MANDI-001,Maize,Hybrid,55.0,253.5
ARR0024651,2026-07-25,MANDI-002,Sugarcane,PBW-343,43.0,455.1
ARR0001381,2026-04-08,MANDI-015,Wheat,Hybrid,24.0,205.20000000000002
ARR0024988,2026-03-07,MANDI-050,Mustard,,145.0,354.3
ARR0014902,2026-04-14,MANDI-051,Wheat,HD-2967,12.0,322.66
ARR0003833,2026-08-22,MANDI-022,Rice,Pusa-1121,105.0,492.71000000000004
ARR0024073,2026-02-24,MANDI-053,Sugarcane,Pusa-1121,57.0,249.67
ARR0004777,2026-02-21,MANDI-008,Maize,,125.0,59.21
ARR0004277,2026-03-31,MANDI-052,Cotton,Local,18.0,457.74
ARR0004959,2026-02-09,MANDI-030,Maize,,146.0,104.02
ARR0006380,2026-08-21,MANDI-017,Sugarcane,HD-2967,112.0,49.0
ARR0022683,2026-08-24,MANDI-012,Rice,Premium,82.0,259.28
ARR0016663,2026-06-07,MANDI-028,Rice,Hybrid,47.0,269.66
ARR0007416,2026-06-25,MANDI-046,Maize,PBW-343,,372.03
ARR0003253,2026-07-31,MANDI-027,Rice,HD-2967,106.0,265.13
,2026-05-20,MANDI-048,Mustard,Hybrid,,40.0
ARR0016674,2026-05-02,MANDI-055,Cotton,PBW-343,101.0,24.0
ARR0019460,2026-06-04,MANDI-017,Sugarcane,Hybrid,74.0,25.0
ARR0023265,2026-09-09,MANDI-044,Wheat,Premium,105.0,389.95
ARR0021079,2026-03-20,MANDI-035,Maize,,77.0,140.79
ARR0021943,2026-02-25,MANDI-049,Maize,Hybrid,,389.6
ARR0014301,2026-01-22,MANDI-053,Sugarcane,Hybrid,47.0,112.4
ARR0015524,2026-01-21,MANDI-042,Mustard,HD-2967,8.0,276.07
ARR0014271,2026-08-14,MANDI-005,Mustard,,48.0,72.47
,2026-04-25,MANDI-049,Wheat,Pusa-1121,64.0,361.27
ARR0011547,2026-03-22,MANDI-034,Maize,,86.0,324.35
ARR0015640,2026-05-22,MANDI-037,Wheat,,70.0,176.52
ARR0015043,2026-06-14,MANDI-012,Cotton,HD-2967,41.0,302.68
ARR0014209,2026-03-21,MANDI-041,Mustard,Local,,383.9
ARR0002469,2026-01-31,MANDI-007,Cotton,Local,91.0,245.59
ARR0023644,2026-03-22,MANDI-010,Cotton,Local,,152.69
ARR0016655,2026-09-05,MANDI-022,Mustard,Local,16.0,260.22
ARR0020955,2026-02-03,MANDI-023,Sugarcane,,128.0,346.18
ARR0011758,2026-03-15,MANDI-009,Cotton,PBW-343,65.0,461.06
ARR0013870,2026-04-07,MANDI-035,Mustard,PBW-343,137.0,329.57
ARR0016999,2026-07-06,MANDI-028,Rice,Local,14.0,257.13
ARR0009584,2026-05-17,MANDI-041,Wheat,Premium,77.0,101.31
ARR0006697,2026-05-31,MANDI-049,Mustard,HD-2967,55.0,107.4
ARR0020701,2026-08-30,MANDI-039,Wheat,,51.0,166.81
ARR0003181,2026-02-18,MANDI-040,Maize,HD-2967,,19.0
ARR0015090,2026-03-04,MANDI-042,Sugarcane,HD-2967,113.0,218.52
